	chao1	observed_otus	shannon	simpson
T.CS.111	139.9375	118.0	5.17815757148	0.951478394208
T.CS.112	118.176470588	107.0	5.10920604228	0.948061480922
T.CS.114	177.058823529	140.0	5.52745157928	0.952362018609
T.CS.115	199.0	154.0	5.9132026652	0.972550375627
T.CS.116	143.666666667	127.0	5.52397813148	0.960703972978
T.CS.117	132.9375	111.0	4.90460880129	0.936400164705
T.CS.118	168.05	140.0	5.73586350283	0.967489459328
T.CS.119	182.285714286	153.0	5.73465335789	0.96569695167
T.CS.120	144.142857143	122.0	5.27642714006	0.943407754773
T.CS.121	162.428571429	127.0	5.62515053813	0.960660858727
T.CS.122	165.2	130.0	5.29038494662	0.948844069907
T.CS.123	155.2	120.0	5.32375946459	0.956072457201
T.CS.124	184.272727273	154.0	5.71489406233	0.960271088476
T.CS.125	145.066666667	118.0	5.22243251159	0.951480136197
T.CS.126	178.115384615	145.0	5.3030169002	0.945297813868
T.CS.127	163.615384615	123.0	5.38066380717	0.956821512879
T.CS.128	191.391304348	164.0	5.89678693512	0.965451331087
T.CS.129	156.714285714	136.0	5.7449001433	0.969129542865
T.CS.130	153.0	124.0	5.68444960413	0.96525666371
T.CS.131	160.0	129.0	5.28313484071	0.936186335439
T.CS.132	192.0	155.0	5.83101922889	0.965695645178
T.CS.152	143.214285714	120.0	5.36514114576	0.954852193242
T.CS.153	193.15	158.0	5.98711913649	0.972120975105
T.CS.154	134.428571429	113.0	5.31816787213	0.954814740458
T.CS.155	205.0	136.0	5.21103771132	0.943923819296
T.CS.156	148.0	109.0	5.06635304248	0.936202013348
T.CS.157	134.3	114.0	4.96661683599	0.935068413389
T.CS.158	171.272727273	141.0	5.35324702088	0.947255375073
T.CS.159	190.333333333	147.0	5.74673164166	0.965559769962
T.CS.160	174.476190476	141.0	5.72820923777	0.970657703548
T.CS.161	192.875	162.0	5.99309626287	0.970564071588
T.CS.162	161.75	115.0	5.11409032126	0.941293414472
T.CS.163	183.5	128.0	5.36198250845	0.955863853905
T.CS.164	172.375	133.0	5.63103176288	0.966873665881
T.CS.165	133.666666667	112.0	5.1962780268	0.942619504321
T.CS.166	179.052631579	144.0	5.65376317176	0.96242636554
T.CS.167	131.0	102.0	4.81420512252	0.936443714454
T.CS.168	152.157894737	119.0	4.81874546674	0.917964249576
T.CS.169	140.461538462	121.0	5.35868424514	0.951608172459
T.CS.170	159.0	129.0	5.44332183164	0.962590112596
T.CS.171	147.5	122.0	5.02144829513	0.941523357146
T.CS.177	175.571428571	128.0	5.38202778735	0.954997213905
T.CS.178	151.454545455	133.0	5.71531473825	0.967509492212
T.CS.179	196.789473684	147.0	5.63854337528	0.956113829462
T.CS.180	173.05	136.0	5.46017076545	0.95354395879
