#Taxonomy	TFS.020	TFS.021	TFS.022	TFS.023	TFS.024	TFS.025	TFS.026	TFS.027	TFS.028	TFS.029	L.004.M1	L.005.M1	L.006.M1	L.007.M1	L.008.M1	L.012.M1	L.025.M1	CS.137	IMP000.L.T26	T.CS.145	L.001.M1	L.002.M1	L.003.M1	L.022.M1	L.024.M1	CS.001	CS.002	CS.003	CS.004	CS.005	CS.006	CS.007	CS.008	CS.009	CS.010	CS.011	CS.012	CS.013	CS.014	CS.015	CS.016	CS.017	CS.018	CS.019	CS.020	CS.021	CS.022	CS.023	CS.024	CS.025	CS.026	CS.027	CS.028	CS.029	CS.030	CS.031	CS.032	CS.033	CS.035	CS.036	CS.037	CS.038	CS.039	CS.040	CS.041	CS.042	CS.043	CS.044	CS.045	CS.046	CS.047	CS.049	CS.050	CS.051	CS.052	CS.053	CS.055	CS.056	CS.057	CS.058	CS.059	CS.060	CS.061	CS.062	CS.063	CS.064	CS.065	CS.066	CS.067	CS.068	CS.070	CS.071	CS.072	CS.073	CS.074	CS.075	CS.076	CS.077	CS.078	CS.079	CS.080	CS.082	CS.083	CS.084	CS.085	CS.086	CS.087	CS.088	CS.089	CS.090	CS.091	CS.092	CS.093	CS.094	CS.095	CS.096	CS.097	CS.098	CS.099	CS.101	CS.102	CS.103	CS.104	CS.105	CS.106	CS.108	CS.109	CS.110	CS.111	CS.112	CS.113	CS.114	CS.115	CS.117	CS.118	CS.119	CS.120	CS.122	CS.123	CS.124	CS.130	CS.131	CS.132	CS.133	CS.135	CS.136	CS.143	CS.153	CS.154	CS.156	CS.157	CS.158	CS.160	CS.161	CS.163	CS.164	CS.165	CS.167	CS.168	CS.169	CS.170	CS.171	CS.172	CS.173	CS.175	CS.176	CS.199	CS.200	CS.217	CS.218	CS.219	CS.220	CS.227	CS.228	CS.229	CS.231	CS.232	CS.233	CS.235	CS.236	CS.237	CS.238	CS.239	CS.240	CS.241	CS.247	CS.248	CS.249	CS.251	CS.284	CS.285	CS.286	CS.292	CS.298	CS.308.0	CS.311	CS.312	CS.345.0	CS.346	CS.347.0	L.011.M1	CS.138	CS.139	CS.140	CS.141	CS.142	CS.151	CS.155	CS.159	CS.174	CS.188	CS.190	CS.191	CS.193	CS.194	CS.196	CS.198	CS.203	CS.205	CS.213	CS.222	CS.224	CS.230	CS.259	CS.260	CS.269	CS.274	CS.275	CS.282	CS.283	CS.290	CS.293	CS.294	CS.295	CS.296	CS.297	CS.300	CS.301	CS.302	CS.305	CS.318	CS.319	CS.321	CS.322	CS.325	CS.328	CS.332	CS.333	CS.334	CS.335	CS.339	CS.341	CS.343	CS.350	CS.351	CS.356	CS.357	CS.358	CS.360	CS.362	CS.365	CS.366	CS.379	CS.380	CS.382	CS.388	IMP000.L.T02	IMP000.L.T03	IMP000.L.T04	IMP000.L.T05	IMP000.L.T06	IMP000.L.T09	IMP000.L.T10	IMP000.L.T17	IMP000.L.T18	IMP000.L.T19	IMP000.L.T20	IMP000.L.T27	IMP000.L.T28	IMP000.L.T29	IMP000.L.T30	IMP000.L.T36	IMP000.L.T37	IMP000.L.T38	IMP000.L.T39	IMP000.L.T40	KL02	L.004.M2	L.004.M3	L.004.M4	L.004.M5	L.004.M6	L.005.M2	L.005.M3	L.005.M4	L.005.M5	L.005.M6	L.006.M2	L.006.M3	L.006.M4	L.006.M5	L.006.M6	L.007.M2	L.007.M4	L.007.M5	L.007.M6	L.008.M2	L.008.M3	L.008.M4	L.008.M5	L.008.M6	L.012.M2	L.012.M3	L.012.M4	L.012.M5	L.012.M6	L.025.M2	L.025.M3	L.025.M4	L.025.M5	L.025.M6	T.CS.003	T.CS.004	T.CS.007	T.CS.008	T.CS.009	T.CS.013	T.CS.014	T.CS.018	T.CS.020	T.CS.023	T.CS.030	T.CS.042	T.CS.043	T.CS.045	T.CS.047	T.CS.049	T.CS.051	T.CS.061	T.CS.065	T.CS.067	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.088	T.CS.089	T.CS.090	T.CS.092	T.CS.093	T.CS.094	T.CS.095	T.CS.096	T.CS.097	T.CS.098	T.CS.099	T.CS.100	T.CS.133	T.CS.134	T.CS.135	T.CS.136	T.CS.137	T.CS.138	T.CS.139	T.CS.140	T.CS.141	T.CS.142	T.CS.143	T.CS.144	T.CS.146	T.CS.147	T.CS.148	T.CS.149	T.CS.150	T.CS.151	BLANK.A01.049	BLANK.B01.049	BLANK.E04.050	BLANK.G12.048	BLANK.H12.048	CS.116	CS.125	CS.126	CS.127	CS.128	CS.129	CS.145	CS.146	CS.147	CS.148	CS.149	CS.150	CS.152	CS.166	CS.177	CS.178	CS.181	CS.182	CS.183	CS.184	CS.186	CS.187	CS.189	CS.195	CS.202	CS.204	CS.206	CS.207	CS.208	CS.210	CS.212	CS.214	CS.215	CS.216	CS.223	CS.234	CS.242	CS.243	CS.244	CS.245	CS.246	CS.252	CS.253	CS.254	CS.255	CS.256	CS.257	CS.258	CS.261	CS.262	CS.263	CS.264	CS.265	CS.267	CS.268	CS.270	CS.272	CS.276	CS.277	CS.278	CS.280	CS.281	CS.287	CS.288	CS.303	CS.304	CS.306	CS.307	CS.309	CS.313	CS.314	CS.316	CS.320	CS.323	CS.326	CS.327	CS.329	CS.330	CS.331	CS.336	CS.337	CS.338	CS.344	CS.348	CS.349	CS.354	CS.359	CS.361	CS.363	CS.364	CS.367	CS.368	CS.369	CS.370	CS.371.1	CS.372	CS.373	CS.374	CS.375	CS.376	CS.377	CS.378	CS.381	CS.385	CS.386	CS.387	CS.389	CS.390	CS.391	CS.393	CS.395	CS.500	L.001.M0	L.001.M3	L.001.M4	L.001.M5	L.001.M6	L.002.M0	L.002.M2	L.002.M4	L.002.M5	L.002.M6.0	L.003.M0	L.003.M2	L.003.M4	L.003.M5	L.003.M6	L.022.M2	L.022.M3	L.022.M4	L.022.M5	L.022.M6	L.024.M2	L.024.M5	L.024.M6	L.031.M0	L.031.M1	L.031.M2	L.031.M3	L.031.M4	L.031.M5	L.031.M6	L.032.M0	L.032.M1	L.032.M2	L.032.M3	L.032.M4	L.032.M5	L.032.M6	L.033.M0	L.033.M1	L.033.M2	L.033.M3	L.033.M4	L.033.M5	L.033.M6	L.034.M0	L.034.M1	L.034.M2	L.034.M3	L.034.M4	L.034.M5	L.034.M6	L.035.M0	L.035.M1	L.035.M2	L.035.M5.1	L.035.M5	L.035.M6	L.036.M0	L.036.M1	L.036.M2	L.036.M3	L.036.M4	L.036.M5	L.036.M6	T.CS.001	T.CS.002	T.CS.005	T.CS.011	T.CS.012	T.CS.016	T.CS.017	T.CS.019	T.CS.021	T.CS.022	T.CS.024	T.CS.025	T.CS.026	T.CS.027	T.CS.028	T.CS.029	T.CS.031	T.CS.032	T.CS.033	T.CS.034	T.CS.035	T.CS.036	T.CS.037	T.CS.038	T.CS.039	T.CS.040	T.CS.041	T.CS.044	T.CS.046	T.CS.048	T.CS.050	T.CS.052	T.CS.053	T.CS.054	T.CS.055	T.CS.056	T.CS.057	T.CS.058	T.CS.059	T.CS.062	T.CS.063	T.CS.064	T.CS.066	T.CS.068	T.CS.072	T.CS.074	T.CS.075	T.CS.076	T.CS.077	T.CS.078	T.CS.079	T.CS.080	T.CS.082	T.CS.085	T.CS.086	T.CS.091	T.CS.101	T.CS.102	T.CS.103	T.CS.104	T.CS.105	T.CS.106	T.CS.107	T.CS.108	T.CS.109	T.CS.110	T.CS.111	T.CS.112	T.CS.114	T.CS.115	T.CS.116	T.CS.117	T.CS.118	T.CS.119	T.CS.120	T.CS.121	T.CS.122	T.CS.123	T.CS.124	T.CS.125	T.CS.126	T.CS.127	T.CS.128	T.CS.129	T.CS.130	T.CS.131	T.CS.132	T.CS.152	T.CS.153	T.CS.154	T.CS.155	T.CS.156	T.CS.157	T.CS.158	T.CS.159	T.CS.160	T.CS.161	T.CS.162	T.CS.163	T.CS.164	T.CS.165	T.CS.166	T.CS.167	T.CS.168	T.CS.169	T.CS.170	T.CS.171	T.CS.177	T.CS.178	T.CS.179	T.CS.180
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.00100754807199699	0	0.00620441231139997	0.000104443005451925	0	0	0	0	0.0546210277634687	1.52049628998905e-05	0.00156803530983216	0	0	9.2434866431618e-05	0	0	0	0	2.57644427268149e-05	0.000160747475762295	0.0012370925799692	4.83547303014917e-05	0	0.0104308699209163	9.08120870887915e-05	0.0471720871071734	0	0.000969675599435825	0	0.0018686100210886	0.000151633854785312	0.000979581174626671	0	0	0.00313873195229127	0.090502704105051	0.0169900023803856	0.00191704426629488	0.00334935197320518	0	0.000214615302071038	0	3.89165628891656e-05	0	0	0	0	0.00020882431908356	0.0293175525272816	0.000376844363277966	0.000167832167832168	0.000317965023847377	0.000459755016255624	2.68976276292431e-05	0.0028735632183908	0.0128379142630924	0.000560590488648043	0.000829081632653061	0.00365166309438755	0	0	0	0	0.000431649898728293	0	0	7.70445702839092e-05	0	0	0.0111323949918103	2.77854959711031e-05	0	3.3208248929034e-05	0	0.000286250437327057	0.000142146410803127	0	0	0.000404953936489724	3.45470876805085e-05	0.0206687394872318	3.19172704350324e-05	0	0.000165777912856077	3.16646084671163e-05	0.00453057545424356	0	3.87251674863494e-05	0	0	0	0.000271245287113136	0.000611385353924188	0.000235460324935248	0.000112275449101796	0.00155875299760192	6.50152785904688e-05	0	0	0	6.12876536021818e-05	0.00127863612147043	0.00592792185921186	0.00287491752285795	9.9724096665891e-05	0	0	0	0.000139465151145358	0.000551318570247175	9.86485153398441e-05	0.00507312184887107	0	0	0	6.34960949901581e-05	0	0.00562883306729396	0.000579038795599305	0.00108764297242299	5.6277787157409e-05	7.82105427811669e-05	0	0.00225647138964578	0	0.027887323943662	0.0204978761236788	0	0.000154885075274147	0	0	0	0	0	0	0	0.000489236790606654	3.45602211854156e-05	6.03791812583021e-05	0	0.0021829467150597	0	0	2.67608649111539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23888698256231e-05	0.000634397005646133	3.18887719633917e-05	0.000100396566437428	0	3.36349265076856e-05	0	0	0	0	0.000816743236345074	0.000804206619239097	0.000362245924733347	0.00714698238521513	0	0	0	0	0	0.00204841077464067	0.00260750962772786	0.000949813101292971	0	0	2.97539349578982e-05	0.000112044817927171	0.000196027182435964	0.0283637074951912	0.00176007040281611	3.3256842595364e-05	0	0	0	0	0	0.000836986847349542	0.0234757091620476	0	0	3.37325012649688e-05	0	0	0.000293136931589169	0.00251493241119145	0	0	0	0.00367386236951454	0.000313920318833854	0.0058160237388724	0.0143933599969909	0.013006365506406	0.00226769145547708	0	7.2661217075386e-05	0.00296371857079841	0	0	0	0	0	0	0	0	0	0	0.000120977498185338	0.00023248605083695	0	1.99096103689251e-05	0	0	0	0	0	0	0	0.000200251224263167	0	0	0.000352340125667978	0	0.00244525057100631	0	0	0.000502747154092003	0	0	0	0	0	0	0	1.74234240512946e-05	0	0	0	0	1.30485274736746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35407780531069e-05	0	0	0	0	0	0	3.57168369169226e-05	0.000188669074443426	0.0142167663414122	0.00808089827443802	0.00230957621601513	0.0123468606431853	0	0	1.17289670298737e-05	0	0	0.0607059035927063	0.00823655881417778	0	0.000664123434290392	0.0272971082089552	0.00426453589504753	0.00697980841138136	0.0165802732293382	0.0112493214603329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110016876375211	4.38609316061873e-05	0	0	0.00369190951649941	0	1.78488558883376e-05	0	0.0202704756116092	1.19307539043392e-05	0	0.00383153011641392	0	5.72847049837693e-05	0.000989707046714173	0	0.000241067123801361	0	0	9.79947817778703e-05	0	0	0	1.12439142314222e-05	0	0	0	1.69150357753007e-05	1.70633904956915e-05	0	0.000133074282064248	0	0.000408767354993305	0.00533470023161332	0.0127278143363934	0.00362665797355392	0.000763239265724686	0.00054338429619384	0	0.0340980768041556	0.00177835394229491	0	1.15813123943205e-05	0.0148716630558514	0.00622008869114698	0.000433572178357902	0	0	0	0	0	0	0.00733966467346699	0.000959474403174397	0	0.00612546887367081	0	0.0182315405651778	0.0039349871685201	0	0.000175484776695622	3.62647325475975e-05	0	0	0	0.000153932000538762	0	0.000179443008900373	0.000664061017720943	0	6.29009938357026e-05	0	3.29804425975397e-05	0.000897409749133184	0.0284626493370093	0.00529018605971459	1.7195130339088e-05	0.107089663389931	2.10757039285112e-05	0.0685738657904714	0	0	0.000789577575996842	3.65063429770923e-05	0.000221131307770554	0	0	0	0	3.02407161001573e-05	0.00172660157180281	0	0	4.58989305549181e-05	0	0.00325461975192565	0	1.50518536357752e-05	0.00321645264260825	0	0.00027027027027027	0	0.00246650486394759	0.017347189264381	1.47564448773002e-05	0.0144329543898096	0.000355914106062404	0	0	0.0034713487950898	0.0125114433933476	0.000158252888115208	0.00105694702453398	0.000623521823263814	0.0474025079233843	3.90747108471397e-05	3.24359390204346e-05	3.79528246389738e-05	5.61427147809732e-05	0	0.000122733269921144	0	0	0.00021386257191129	0.000583197253974073	0.000365662171172915	0	0.000237981913374584	0	0	0.00256537570340947	0.000592150453587247	6.11489895129483e-05	2.64466306992489e-05	0	0.0600638977635783	0.000189753320683112	0	0	0	0.00047849583427156	6.15271026887344e-05	3.87912642073005e-05	2.96806363528434e-05	8.01838883840274e-05	0.0944557643806728	0.0139104328246185	0	2.40280647796626e-05	0	0	0	0	0.00226556692272293	2.79056788056369e-05	0	0	0	0.00106635288926477	0	3.8768705900597e-05	0	0.000192323543149161	4.52304491383599e-05	0.000174848100712506	0.000236905582356995	4.50176694352533e-05	0	2.60467539232923e-05	2.74213008665131e-05	1.56624430278635e-05	0	0.0652167050727611	0.00314651830908842	2.10801467178212e-05	0	6.11383969512319e-05	0	0	0	0.000170444861087438	0.000470035252643948	0	0.000125172111653524	0.000245290423861852	5.08582326764145e-05	0.000530244320267569	0	4.97846812535783e-05	0.0110567405027829	0	0.00113395827033565	0.000301677325932183	0.0101319008616105	1.85411799606927e-05	4.71865046596673e-05	2.15396545039418e-05	0.000871839581517001	0.0580615549379096	0.00282056367202133	0.0388457889155551	0.00281106252484525	0.000215011727912432	0.0415442719261435	0.000307526716383486	2.69869113479962e-05	2.37817784013889e-05	3.66354044548652e-05	0.00109553639147167	0	4.4907490569427e-05	0	9.62556550197324e-05	0	5.83328472262731e-05	0	0	0	4.67006024377714e-05	0	0	0	0	1.92374283405794e-05	2.89427223524645e-05	0	2.14989035559186e-05	0	0	0	0	0	0	0	4.43783699824705e-05	0	0.000215393452039058	0	0	4.55041863851474e-05	0	0.0013327265635158	3.50035878677564e-05	0.00168743943596084	0.000992998090388288	0.000644918579029398	0	0	0	2.17504785105272e-05	0	1.67630542284804e-05	0	4.33125433125433e-05	0.000507506872488898	0.00037372200421772	5.74795229199598e-05	1.89760522220957e-05	4.30533430920911e-05	0.00681734430659624	0.000172524663184805	0.0493859924244252	2.07296849087894e-05	0.000563348543744014	0	0	0	0	9.75847767748231e-05	0	7.72678102302581e-05	0	0	0	0	0	0.000130753138075314	2.42054559097621e-05	0.000695748973770264	0.000157016683022571	0.00375348719249303	0	0.0059643525903322	8.91047203225591e-05	0	0.00212119951753109	0	4.48430493273543e-05	0	2.35932523298337e-05	0.00051549344177788	0	0.00572060682680152	0.00715541244730661	0.000137348487449782	0.00139082058414465	3.09099901088032e-05	0.0307240909567222	0.0381161007667032	0.0052144387404503	0.0116639010994343	0.0127886067755161	0.00234087775735294	0	8.13162388528989e-05	0	0.00103492198280437	0.0675910568566311	6.66148551126901e-05	0.000167739500555637	1.53865091088134e-05	0.0103812759531899	0	0	0.0110520341716948	1.68157664626354e-05	0.00075857299033935	2.57168574000257e-05	0.0155635822798258	0	0.0600961538461538	0.0467140885444315	0.0342670655425619	0.0175021335534508	0.0863255869277547	0.00269289110834626	0.0123004959178812	9.45894816496406e-05	0.00877342419080068	1.75076158128786e-05	0.000184764820778124	0.0129896083133493	0.00566690062127947	0.0388573456352023	0.00116799133977153	3.58089235837571e-05	0	0.000561293219577908	0	0.0143869804118955	1.47638521843119e-05	0	9.20912071315431e-05	0	3.35289186923722e-05	0.0051870110384739	0.0265094202748357	0.00579748712197533	6.09180347841979e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.000187847945626558	6.70555890833501e-05	0.00649925008652848	0	0	0	0	0	0.00595946498037196	0	0.000987281491375806	0	0	3.96149427564077e-05	0	0	0	0	0	4.01868689405737e-05	0	0	0	0	6.81090653165936e-05	0	0	0	0	5.33888577453885e-05	0	0	2.95368620037807e-05	0	0	0.0154662835019657	0	0	0.000436871996505024	0	0	0	0	0	0	0	0	0	0.000814376459091156	0	0	0	0	0	0.00180518715001474	0.00404366021943219	9.34317481080071e-05	0.000350765306122449	0	0	0	0	0	0	0	0	0	0	0	0	2.77854959711031e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.28889564280386e-05	0	0	0	0	0	0	0	0	0.000452878039943843	0	0	0	0	0.000318291130287169	0	0	0	0.000825785828449654	0	0	0.00146262008443307	0	0	0	0	0	3.28828384466147e-05	0.00419628597375755	0	0	0	0	0	0	8.90828916306623e-05	0	0	0	0	0	0.000118768371982541	0.0213458528951487	0.0148424380124469	0	0	0	0	0	0	0	0	0	0	0.000103680663556247	0	0	0.00118352532744201	0.000345447008428907	0	0	0	0	0.00386482113967284	0	0	0	0	0	0	0	0	0	0	0	3.17198502823067e-05	0	0	0	0	0	0	0	0	0	0	0	0.00277938203869477	0	0	0	0	0	0	0	6.12782645995465e-05	0	0	0	0	0	0	0	3.3256842595364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529542920847269	0	0	0	0.00349859894070199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83620100975047e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15015239519236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107810899681958	0.000970517259469101	0.00154028171529343	0	0	0	0	0	0	0	0.00478425708611663	0	0	0	0.0045009328358209	0.00417475619199389	0.00137103379509277	0.00569227788005038	0.0025062656641604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00516638808691688	0	0	0	0	3.81898033225129e-05	0	0	0	0	0.000722232730899524	0	0	0	0	1.12439142314222e-05	0	0	0	0	0.000187697295452606	0	0	0	0	0	0	0	0	0	0	0.00941191020963453	0	0	0	0.00401473702248498	0.00212214790639132	0.00132353612340833	0	0	0	0	0	0	0	1.6262278019905e-05	0	0.00165181183110224	0	0	0	0	0	0	0	0	1.85113196719794e-05	0	0	0	0	0	0	0	0	0	0.0090849415780491	0	0	0	0	0.0146120308353343	0	0	0.000753687686178803	0	0	0	4.79248538291958e-05	0	0	0	0.000377073906485671	0	0	0	1.17595870033044e-05	0	0	0	0	0	0	0	0.00193373981333491	0	0	0	0	0	0	0.000251547014136942	0	0	0	8.60030101053537e-05	1.96854268784819e-05	0	0	0	0	3.50434538828147e-05	0	0	0	2.1386257191129e-05	0	0	0	5.94954783436459e-05	0	0	0	0.000118430090717449	0	0	0	0	2.10837022981236e-05	0	0	0	0	2.05090342295781e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165468551782464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03794656504106e-05	0	0	0	0	0	0	6.25860558267618e-05	0	0	0	0	0	0.000560307795749132	0	0	0	0	1.85411799606927e-05	0.00025952577562817	0	0.000311371279113215	0.0147385062600403	0.00802097794231066	0.00842775018139197	0.00758135044579476	0.000527756059421423	0.00634704154427193	0	0	0	0	0.00061799488749684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14989035559186e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07129393732265e-05	0	0	0	0.000465214633114823	0	0	0	0	0	0	0	2.07296849087894e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.98223913732953e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9092349695477e-05	0	0	0.00295549644562664	1.71685609312227e-05	0.00176671803931887	0	0	0	0.00368850802376814	0.00201837889241458	0	1.43612132352941e-05	0.000606211888884927	0	0	0	0.0225834273203742	0	0	1.53865091088134e-05	0.00207625519063798	0	0	0	0	0.000223109703040985	0	0.00940189100180601	0	0.00613553113553114	0	2.09200644337985e-05	0.0026861787707934	4.46050225255364e-05	3.40872292195729e-05	2.1655802672326e-05	0	0	0	0	0.00235196458218041	0.000493904182588578	0	0	0	0	0	0	0.00826307621324609	0	0	0	0	0	0.000900225056264066	0	0.00148263605086582	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae	0	0	0	0	0	0	0	0	0.000559532479528216	0	0	0	0	0	0	0	0	0	0	3.26518310142161e-05	5.04935746926204e-05	0	0	0	0	0.000635978859185508	0	4.40761636107193e-05	0	2.66944288726943e-05	0	0	0	0	0	0	0	0	2.91247997670016e-05	0	0	0	0	0	0	0	0	0	0.000135729409848526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48502994011976e-05	0	0	0	0	0	0	0	0.000336813742000674	0	0	0	0	0	0	3.06288094581764e-05	0	0	0.000216778668978972	0	0	0	0	0.00109216163992271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000289306191152491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09310238168883e-05	0.000160998188770376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272113250943488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200251224263167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016833694322556	0.000160250703322531	0.000242224590640442	0.000207893004400402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1246738611169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075825276897663	0	0	0	0	0.000841011687588894	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455343784557341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96595088385336e-05	0	0	0	0.00164315391657473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15095394807597e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035155563367903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00769620497478829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000624176433871975	0	3.65390236772873e-05	0	0	0	0	0	0	0	0	0	0	7.51794910348457e-05	0	0	0.00018254837531946	0	0	0.00271883766093649	0	0	0	0	0	0	0	0	0	0.00154775386938467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103979827913385	0.00741266461635518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
